Date,Open,Close
2019-01-02,58.16999816894531,59.63999938964844
2019-01-03,59.709999084472656,58.77000045776367
2019-01-04,59.91999816894531,61.650001525878906
2019-01-07,61.869998931884766,62.2599983215332
2019-01-08,62.61000061035156,62.869998931884766
2019-01-09,63.15999984741211,64.22000122070312
2019-01-10,64.1500015258789,63.630001068115234
2019-01-11,63.45000076293945,64.87000274658203
2019-01-14,64.29000091552734,64.87999725341797
2019-01-15,65.4800033569336,64.33000183105469
2019-01-16,64.0,64.33999633789062
2019-01-17,63.79999923706055,65.79000091552734
2019-01-18,66.31999969482422,66.08999633789062
2019-01-22,65.66999816894531,64.81999969482422
2019-01-23,65.0,64.8499984741211
2019-01-24,64.87000274658203,63.11000061035156
2019-01-25,63.68000030517578,64.08000183105469
2019-01-28,63.630001068115234,63.720001220703125
2019-01-29,63.56999969482422,64.13999938964844
2019-01-30,64.7699966430664,65.33000183105469
2019-01-31,66.12999725341797,66.26000213623047
2019-02-01,66.68000030517578,65.47000122070312
2019-02-04,65.4000015258789,65.91000366210938
2019-02-05,66.0,67.18000030517578
2019-02-06,66.9000015258789,66.87000274658203
2019-02-07,66.83999633789062,63.70000076293945
2019-02-08,63.38999938964844,62.720001220703125
2019-02-11,62.439998626708984,61.720001220703125
2019-02-12,62.310001373291016,61.869998931884766
2019-02-13,62.04999923706055,63.650001525878906
2019-02-14,63.349998474121094,64.04000091552734
2019-02-15,64.9000015258789,65.1500015258789
2019-02-19,64.5,65.01000213623047
2019-02-20,64.98999786376953,65.11000061035156
2019-02-21,65.01000213623047,64.66000366210938
2019-02-22,65.27999877929688,65.0199966430664
2019-02-25,64.97000122070312,64.75
2019-02-26,64.77999877929688,64.58999633789062
2019-02-27,64.6500015258789,63.400001525878906
2019-02-28,63.380001068115234,62.0099983215332
2019-03-01,62.119998931884766,62.68000030517578
2019-03-04,62.880001068115234,62.0099983215332
2019-03-05,61.790000915527344,60.810001373291016
2019-03-06,60.38999938964844,59.93000030517578
2019-03-07,59.939998626708984,58.84000015258789
2019-03-08,57.81999969482422,57.5
2019-03-11,57.88999938964844,59.20000076293945
2019-03-12,59.15999984741211,58.86000061035156
2019-03-13,59.0099983215332,59.56999969482422
2019-03-14,59.650001525878906,59.689998626708984
2019-03-15,59.45000076293945,60.45000076293945
2019-03-18,60.810001373291016,62.08000183105469
