Date,Open,Close
2019-01-02,65.8757095336914,67.18455505371094
2019-01-03,66.81732940673828,65.2071533203125
2019-01-04,65.93220520019531,67.44821166992188
2019-01-07,67.59886932373047,68.71939849853516
2019-01-08,69.59510040283203,70.25423431396484
2019-01-09,70.49906158447266,70.40489959716797
2019-01-10,69.10546112060547,69.34086608886719
2019-01-11,68.63465118408203,67.28813934326172
2019-01-14,66.64783477783203,67.44821166992188
2019-01-15,67.55178833007812,67.85310363769531
2019-01-16,67.49529266357422,67.72128295898438
2019-01-17,67.48587799072266,68.98304748535156
2019-01-18,77.41996002197266,77.532958984375
2019-01-22,77.40113067626953,76.99623107910156
2019-01-23,77.32579803466797,78.05084991455078
2019-01-24,77.96610260009766,78.47457885742188
2019-01-25,79.2467041015625,78.62523651123047
2019-01-28,78.12617492675781,78.81356048583984
2019-01-29,78.93596649169922,79.17137145996094
2019-01-30,79.34086608886719,79.6704330444336
2019-01-31,79.6704330444336,79.25611877441406
2019-02-01,79.27495574951172,79.31261444091797
2019-02-04,79.0960464477539,80.09416198730469
2019-02-05,80.70621490478516,80.73446655273438
2019-02-06,80.97928619384766,81.42184448242188
2019-02-07,80.57438659667969,81.01695251464844
2019-02-08,80.74388122558594,80.77212524414062
2019-02-11,80.88512420654297,80.49906158447266
2019-02-12,80.84745788574219,81.58192443847656
2019-02-13,81.92090606689453,81.43125915527344
2019-02-14,80.6968002319336,80.95103454589844
2019-02-15,81.60075378417969,81.82674407958984
2019-02-19,81.28060150146484,81.66666412353516
2019-02-20,81.506591796875,81.32768249511719
2019-02-21,81.25235748291016,80.79096221923828
2019-02-22,81.20527648925781,81.4500961303711
2019-02-25,81.92090606689453,81.89265441894531
2019-02-26,81.90206909179688,82.23163604736328
2019-02-27,82.08097839355469,82.60828399658203
2019-02-28,82.63653564453125,82.2598876953125
2019-03-01,83.12617492675781,82.18455505371094
2019-03-04,82.32579803466797,80.83804321289062
2019-03-05,81.10169219970703,80.51789093017578
2019-03-06,80.74388122558594,80.41431427001953
2019-03-07,79.96233367919922,80.03766632080078
2019-03-08,79.53860473632812,79.29378509521484
2019-03-11,79.44444274902344,80.1506576538086
2019-03-12,80.41431427001953,79.83050537109375
2019-03-13,80.01882934570312,80.08474731445312
2019-03-14,80.1506576538086,79.98117065429688
2019-03-15,79.97174835205078,79.83050537109375
2019-03-18,80.08474731445312,81.03578186035156
